pickup_zip,dropoff_zip,trip_distance
10029,10037,1.415
10029,10044,1.5499999999999998
10029,10065,1.8359999999999999
10029,10103,2.5300000000000002
10029,10110,3.2
10029,10119,6.12
10029,10153,2.17
10029,10154,2.31
10029,10162,1.2779999999999998
10029,10171,3.065
10029,10199,5.37
10029,10282,7.99
10029,10455,2.69
10029,10469,9.03
10029,11102,4.7
10030,10027,1.01
10030,10030,0.8
10030,10032,3.2
10030,10037,1.35
10030,10039,0.96
10030,10471,8.53
10031,10018,6.29
10031,10023,2.76
10031,10025,1.93
10031,10027,0.49
10031,10028,5.72
10031,10029,3.1
10031,10030,0.8200000000000001
10031,10031,2.1
10031,10037,2.335
10031,10451,1.3
10031,10469,8.22
10032,10025,3.36
10032,10031,0.39
10032,10037,3.18
10032,10119,7.79
10034,10020,9.3
10034,10032,1.73
10034,10034,0.1
10034,10468,1.2
10035,10018,6.12
10035,10023,3.9
10035,10027,1.9
10035,10028,1.32
10035,10029,1.4460000000000002
10035,10035,0.375
10035,10110,5.3
10035,10454,1.3
10035,10472,5.8
10037,10018,4.5
10037,10021,3.8
10037,10026,1.4
10037,10027,1.27
10037,10029,1.5
10037,10030,0.58
10037,10037,0.0
10037,10451,1.0
10037,11216,14.69
10038,10002,1.1166666666666667
10038,10007,0.8
10038,10012,1.62
10038,10017,4.5
10038,10035,8.45
10038,10171,5.0
10038,10271,0.72
10038,10278,1.0
10038,11201,2.06
10038,11206,4.6
10038,11373,9.69
10038,11422,19.21
10039,10035,2.0
10039,10039,0.78
10044,10001,3.4575
10044,10002,5.27
10044,10003,4.34
10044,10007,6.5
10044,10009,3.6675
10044,10011,5.66
10044,10012,4.97
10044,10013,8.01
10044,10014,5.1
10044,10016,2.44
10044,10017,2.205
10044,10018,3.0766666666666667
10044,10019,3.53
10044,10020,2.6075
10044,10021,0.7113043478260871
10044,10022,1.6672727272727272
10044,10023,2.0825
10044,10025,2.9
10044,10026,2.8
10044,10028,0.9099999999999998
10044,10029,1.537692307692308
10044,10031,6.73
10044,10035,2.7
10044,10037,4.13
10044,10038,5.575
10044,10039,6.5
10044,10044,0.565
10044,10065,1.0284615384615383
10044,10069,2.3
10044,10103,1.87
10044,10110,2.8633333333333333
10044,10111,2.1333333333333333
10044,10112,2.75
10044,10119,3.495
10044,10152,2.1300000000000003
10044,10153,1.9200000000000002
10044,10154,1.5999999999999999
10044,10162,1.72
10044,10167,2.2528571428571427
10044,10199,3.465
10044,10278,6.7
10044,10280,6.55
10044,10282,7.91
10044,10454,3.8
10044,10459,6.69
10044,11105,8.24
10044,11106,3.3
10044,11201,7.745
10044,11222,4.41
10044,11370,6.87
10044,11422,19.5
10065,10001,2.1018181818181816
10065,10002,4.526666666666666
10065,10003,3.1185714285714283
10065,10005,6.4
10065,10009,2.45
10065,10011,2.9125
10065,10012,3.263333333333333
10065,10013,5.35
10065,10014,6.59
10065,10016,2.3975
10065,10017,1.612
10065,10018,2.2883333333333336
10065,10019,1.3599999999999999
10065,10020,2.263333333333333
10065,10021,0.7967441860465114
10065,10022,0.6653846153846152
10065,10023,1.7357894736842108
10065,10025,3.5
10065,10028,1.406785714285714
10065,10029,1.971
10065,10035,2.8
10065,10037,3.9
10065,10044,1.1831578947368422
10065,10065,0.9846666666666667
10065,10069,1.3
10065,10103,0.915
10065,10110,1.3914285714285715
10065,10111,0.9283333333333332
10065,10115,4.15
10065,10119,2.506666666666667
10065,10152,0.8533333333333335
10065,10153,0.6016666666666667
10065,10154,1.1524999999999999
10065,10162,2.4600000000000004
10065,10167,0.992
10065,10171,1.0899999999999999
10065,10271,5.9
10065,10278,5.9
10065,10280,6.53
10065,11103,3.97
10065,11104,3.2
10065,11105,4.2
10065,11106,2.3
10065,11109,2.9
10065,11368,8.29
10065,11371,9.3
10065,11372,5.7
10065,11373,6.45
10065,11375,7.95
10065,11377,4.04
10065,11422,18.02
10069,10001,2.22
10069,10002,4.5
10069,10003,3.68
10069,10011,3.23
10069,10014,3.06
10069,10017,2.7
10069,10018,1.4680000000000002
10069,10019,0.725
10069,10020,1.3800000000000001
10069,10021,1.885
10069,10022,1.88
10069,10023,0.7115384615384617
10069,10025,2.3175
10069,10026,2.25
10069,10028,3.2
10069,10029,3.2
10069,10034,6.78
10069,10044,2.63
10069,10065,1.3900000000000001
10069,10069,0.40666666666666673
10069,10103,0.9099999999999999
10069,10110,2.3449999999999998
10069,10111,1.4649999999999999
10069,10112,1.7
10069,10119,2.26
10069,10153,2.09
10069,10162,1.5999999999999999
10069,10199,1.4
10069,10470,12.57
10069,11371,11.335
10069,11422,17.3
10103,10001,1.515
10103,10002,3.735
10103,10003,2.89
10103,10005,6.32
10103,10006,5.984999999999999
10103,10007,4.5
10103,10009,2.6233333333333335
10103,10011,2.3584615384615386
10103,10012,3.406
10103,10014,2.98
10103,10016,1.9
10103,10017,1.6425
10103,10018,0.9625
10103,10019,0.711578947368421
10103,10020,0.62
10103,10021,1.78
10103,10022,0.8562500000000001
10103,10023,0.9753846153846155
10103,10025,2.84
10103,10026,3.8499999999999996
10103,10027,4.15
10103,10028,2.483636363636364
10103,10029,2.635
10103,10032,7.7
10103,10034,7.66
10103,10035,3.8
10103,10038,5.45
10103,10044,2.56875
10103,10065,1.1383333333333334
10103,10069,1.20875
10103,10103,0.1375
10103,10110,1.25875
10103,10111,0.4366666666666667
10103,10119,1.367272727272727
10103,10152,0.83
10103,10153,0.6033333333333334
10103,10154,1.02
10103,10162,2.1322222222222225
10103,10167,1.3599999999999999
10103,10171,0.9
10103,10199,1.9477777777777778
10103,10271,5.35
10103,10278,3.785
10103,10280,5.98
10103,10282,4.99
10103,10467,13.8
10103,10705,16.3
10103,11102,4.3
10103,11104,3.83
10103,11105,5.2
10103,11106,3.0
10103,11201,8.36
10103,11211,6.755000000000001
10103,11215,8.65
10103,11222,5.53
10103,11371,10.567142857142857
10103,11373,6.6
10103,11375,8.9
10103,11377,5.46
10103,11422,19.65
10103,11424,11.78
10110,10001,0.8402631578947366
10110,10002,3.1025
10110,10003,1.3242105263157897
10110,10005,5.0875
10110,10006,5.093333333333334
10110,10009,1.548125
10110,10011,1.74625
10110,10012,2.41375
10110,10013,3.5
10110,10014,2.308333333333333
10110,10016,1.096
10110,10017,0.846086956521739
10110,10018,1.0442105263157895
10110,10019,1.89375
10110,10020,0.7100000000000001
10110,10021,2.04
10110,10022,1.4212500000000001
10110,10023,2.7028571428571424
10110,10025,4.66
10110,10028,2.9450000000000007
10110,10029,2.9966666666666666
10110,10044,2.9387499999999998
10110,10065,1.578
10110,10069,2.42
10110,10103,0.9199999999999999
10110,10110,0.4809090909090909
10110,10111,0.92
10110,10112,0.6599999999999999
10110,10119,0.8953846153846154
10110,10152,1.02
10110,10153,1.0299999999999998
10110,10154,1.05
10110,10162,3.313333333333333
10110,10167,0.9375
10110,10171,0.735
10110,10199,1.5416666666666667
10110,10271,5.5
10110,10278,2.63
10110,10280,5.550000000000001
10110,10282,4.46
10110,10458,10.91
10110,10460,10.9
10110,10462,11.9
10110,10472,10.4
10110,11102,5.42
10110,11103,4.81
10110,11104,4.11
10110,11105,6.11
10110,11106,3.21
10110,11201,5.62
10110,11208,17.5
10110,11210,9.8
10110,11211,6.03
10110,11212,10.7
10110,11213,10.48
10110,11215,9.5
10110,11217,5.97
10110,11218,11.6
10110,11222,7.4
10110,11231,6.53
10110,11238,6.69
10110,11370,10.31
10110,11371,10.015
10110,11417,15.2
10110,11422,17.9675
10111,7114,17.57
10111,10001,1.0885714285714285
10111,10002,5.0649999999999995
10111,10003,2.3975
10111,10005,5.94
10111,10007,4.0
10111,10009,1.9
10111,10011,2.334
10111,10012,2.755
10111,10014,2.6
10111,10017,1.05
10111,10018,0.815
10111,10019,1.67
10111,10020,1.005
10111,10021,1.6216666666666664
10111,10022,0.74
10111,10023,2.8
10111,10028,1.9325
10111,10038,5.3
10111,10044,1.7
10111,10065,0.7150000000000001
10111,10110,1.116
10111,10111,0.5
10111,10112,0.5
10111,10119,1.4500000000000002
10111,10153,0.6033333333333334
10111,10162,3.3
10111,10167,0.81
10111,10171,0.35
10111,10199,2.11
10111,10278,3.47
10111,10280,6.95
10111,11367,11.31
10111,11371,10.33
10112,10001,1.31
10112,10003,1.9449999999999998
10112,10011,3.82
10112,10017,0.75
10112,10019,1.05
10112,10023,1.6
10112,10044,2.31
10112,10153,0.96
10112,10162,2.1
10112,10171,0.4
10112,11102,4.17
10112,11205,6.8
10112,11238,6.9
10115,10019,2.92
10115,10021,3.2
10115,10023,1.9775
10115,10025,0.79
10115,10026,1.05
10115,10027,0.44999999999999996
10115,10029,1.8
10115,10034,4.4
10115,10065,3.67
10115,10103,5.37
10115,10115,0.5
10115,10154,4.36
10115,10162,1.385
10115,10199,5.13
10119,10001,1.155
10119,10002,2.3466666666666667
10119,10003,1.5638461538461539
10119,10006,3.785
10119,10009,2.7866666666666666
10119,10011,1.099
10119,10012,2.1879999999999997
10119,10013,2.22
10119,10014,1.25
10119,10016,1.2299999999999998
10119,10017,1.303529411764706
10119,10018,0.7992000000000001
10119,10019,1.6179999999999999
10119,10020,1.1414285714285715
10119,10021,3.2350000000000003
10119,10022,2.1583333333333337
10119,10023,2.342
10119,10025,3.6
10119,10026,3.82
10119,10027,6.7
10119,10028,3.9699999999999998
10119,10029,3.9433333333333334
10119,10030,5.7
10119,10032,8.89
10119,10044,3.3699999999999997
10119,10065,2.635
10119,10103,1.4392307692307693
10119,10110,0.9949999999999999
10119,10111,1.3350000000000002
10119,10112,1.6
10119,10119,1.26
10119,10152,1.675
10119,10153,1.7399999999999998
10119,10154,1.9475
10119,10162,3.0828571428571427
10119,10167,1.3199999999999998
10119,10171,1.7300000000000002
10119,10199,0.786818181818182
10119,10278,3.7133333333333334
10119,10280,3.935
10119,10282,3.55
10119,10710,19.02
10119,11101,4.79
10119,11103,5.859999999999999
10119,11106,4.1
10119,11109,2.81
10119,11201,4.5
10119,11209,11.64
10119,11211,6.05
10119,11222,4.41
10119,11231,7.3
10119,11371,10.2775
10119,11372,7.41
10119,11422,16.47
10152,10001,1.63
10152,10002,3.02
10152,10003,2.1733333333333333
10152,10009,1.655
10152,10011,2.3725
10152,10012,3.0
10152,10016,1.505
10152,10017,0.845
10152,10019,2.43
10152,10021,1.4444444444444444
10152,10022,0.76
10152,10023,2.0425
10152,10028,2.0324999999999998
10152,10029,2.8
10152,10044,1.45
10152,10065,0.96
10152,10103,1.0
10152,10119,1.5
10152,10153,0.6933333333333334
10152,10154,0.3
10152,10167,0.28
10152,10171,0.33
10152,10199,2.3
10152,11201,7.25
10152,11217,8.2
10152,11374,8.58
10152,11375,8.73
10153,10001,1.6347058823529412
10153,10002,3.82
10153,10003,2.6
10153,10009,2.6
10153,10011,2.5324999999999998
10153,10012,3.632
10153,10014,3.2649999999999997
10153,10017,1.5457142857142858
10153,10018,1.3244444444444445
10153,10019,0.764
10153,10020,0.708
10153,10021,1.2504347826086957
10153,10022,0.66625
10153,10023,1.155
10153,10025,2.71
10153,10027,3.5
10153,10028,1.89
10153,10029,1.76
10153,10030,5.9
10153,10044,1.68
10153,10065,0.6755555555555556
10153,10069,2.2800000000000002
10153,10103,0.6142857142857144
10153,10110,0.91375
10153,10111,0.63
10153,10119,1.6963636363636363
10153,10153,0.44999999999999996
10153,10154,1.05
10153,10162,2.16
10153,10167,1.045
10153,10171,0.6950000000000001
10153,10199,2.223333333333333
10153,10282,4.44
10153,11101,2.15
10153,11103,3.47
10153,11106,3.236666666666667
10153,11217,9.48
10153,11233,13.35
10153,11371,10.0
10153,11372,11.11
10153,11436,17.7
10154,10001,1.8866666666666667
10154,10002,2.9
10154,10003,2.307142857142857
10154,10007,4.574999999999999
10154,10009,1.9420000000000002
10154,10011,1.97
10154,10012,2.88
10154,10013,4.3
10154,10016,1.2133333333333332
10154,10017,0.7599999999999999
10154,10018,1.504
10154,10019,1.45
10154,10020,0.74
10154,10021,1.3599999999999999
10154,10022,0.75
10154,10023,2.3433333333333333
10154,10026,4.205
10154,10027,5.5
10154,10028,2.26
10154,10029,2.735
10154,10044,1.56
10154,10065,0.7200000000000001
10154,10069,2.44
10154,10103,0.9824999999999999
10154,10110,0.98
10154,10119,1.7999999999999998
10154,10153,0.69
10154,10162,3.1
10154,10167,0.4
10154,10199,2.62
10154,10271,5.665
10154,10282,7.04
10154,10452,7.77
10154,11101,2.66
10154,11211,6.6
10154,11218,9.56
10154,11222,3.58
10154,11230,12.44
10154,11236,15.32
10154,11238,9.4
10154,11371,11.8
10154,11422,17.7
10154,11427,14.29
10162,10001,4.4
10162,10009,5.02
10162,10011,4.415
10162,10012,8.56
10162,10013,5.61
10162,10014,4.23
10162,10018,2.6950000000000003
10162,10019,2.2783333333333338
10162,10021,1.6178947368421053
10162,10022,2.8975
10162,10023,0.9061290322580645
10162,10024,1.26
10162,10025,0.748125
10162,10026,1.7225
10162,10027,1.731111111111111
10162,10028,1.6127777777777779
10162,10029,1.284
10162,10031,3.2
10162,10034,5.4
10162,10044,1.9233333333333331
10162,10065,2.2883333333333336
10162,10069,1.4
10162,10103,2.2912500000000002
10162,10110,2.9275
10162,10115,1.4300000000000002
10162,10119,3.5
10162,10153,2.2675
10162,10154,3.005
10162,10162,0.8846666666666666
10162,10167,3.2
10162,10171,2.7
10162,10199,3.6825
10162,10278,6.7
10162,10468,10.07
10162,11211,9.7
10162,11217,11.4
10162,11368,10.9
10162,11422,19.17
10167,10001,1.1311111111111112
10167,10002,3.1633333333333336
10167,10003,1.8259999999999998
10167,10005,5.2
10167,10009,2.3230000000000004
10167,10011,1.51
10167,10012,2.528
10167,10013,3.6
10167,10014,2.5
10167,10016,1.25
10167,10017,0.7784615384615384
10167,10018,0.8928571428571429
10167,10019,1.5
10167,10020,0.8933333333333334
10167,10021,1.6566666666666665
10167,10022,0.5519999999999999
10167,10023,2.5549999999999997
10167,10025,4.22
10167,10028,2.4433333333333334
10167,10035,4.45
10167,10065,1.0725
10167,10069,2.27
10167,10103,0.8225
10167,10110,0.5983333333333333
10167,10119,1.312
10167,10153,0.8233333333333334
10167,10154,0.5666666666666667
10167,10162,4.2
10167,10167,0.8933333333333334
10167,10199,1.9
10167,10278,3.06
10167,10282,4.8500000000000005
10167,11109,2.12
10167,11211,4.8
10167,11217,7.68
10167,11229,17.4
10167,11371,9.340000000000002
10167,11422,17.05
10167,11436,15.78
10171,10001,1.4100000000000001
10171,10002,3.58
10171,10003,1.9833333333333334
10171,10009,1.65
10171,10011,2.3449999999999998
10171,10012,2.9000000000000004
10171,10014,2.87
10171,10017,0.7466666666666667
10171,10018,1.0485714285714287
10171,10019,1.4
10171,10020,0.6883333333333334
10171,10021,1.42
10171,10022,0.55
10171,10023,2.15
10171,10028,2.223333333333333
10171,10044,1.5
10171,10065,1.025
10171,10103,1.1566666666666667
10171,10110,0.925
10171,10115,5.0
10171,10119,1.638
10171,10152,0.3
10171,10153,0.875
10171,10154,0.61
10171,10167,0.56
10171,10171,0.1
10171,10199,2.355
10171,10278,3.45
10171,10282,6.56
10171,11102,4.373333333333332
10171,11211,5.69
10171,11231,7.7
10171,11371,10.409999999999998
10199,10001,1.2119047619047618
10199,10002,2.61
10199,10003,1.793333333333333
10199,10007,5.1
10199,10009,2.257142857142857
10199,10011,1.208928571428571
10199,10012,2.07375
10199,10013,2.5014285714285713
10199,10014,1.2585714285714287
10199,10016,2.1
10199,10017,1.85
10199,10018,1.0663636363636364
10199,10019,1.4318181818181819
10199,10020,1.4866666666666666
10199,10021,4.05
10199,10022,2.3
10199,10023,2.412857142857143
10199,10028,4.14
10199,10029,5.505
10199,10034,9.1
10199,10044,4.305
10199,10069,1.86
10199,10103,1.6416666666666668
10199,10110,1.417142857142857
10199,10111,2.12
10199,10112,1.6
10199,10119,0.8560000000000001
10199,10153,2.3659999999999997
10199,10154,2.35
10199,10162,3.6333333333333333
10199,10167,1.4700000000000002
10199,10171,1.9849999999999999
10199,10199,1.0869230769230769
10199,10278,3.235
10199,10280,3.7
10199,10282,3.015
10199,10451,10.4
10199,10457,11.22
10199,10463,11.66
10199,11211,5.3
10199,11217,6.74
10199,11222,4.81
10199,11225,8.2
10199,11371,11.68
10199,11416,11.24
10199,11422,17.884999999999998
10271,10001,2.8
10271,10002,2.42
10271,10003,3.38
10271,10006,0.7333333333333334
10271,10009,2.57
10271,10011,2.853333333333333
10271,10012,1.6057142857142856
10271,10013,1.27
10271,10014,2.51
10271,10018,4.55
10271,10020,4.215
10271,10029,8.6
10271,10103,4.23
10271,10110,4.74
10271,10119,5.3
10271,10154,5.48
10271,10171,4.1
10271,10199,4.03
10271,10271,0.0
10271,10278,1.6466666666666665
10271,10280,6.83
10271,11211,5.23
10271,11213,6.43
10271,11217,3.1500000000000004
10271,11221,5.4
10271,11371,14.76
10278,7114,13.68
10278,10001,2.3825
10278,10002,1.6
10278,10003,1.47125
10278,10006,0.8
10278,10007,2.4475
10278,10009,2.0
10278,10011,1.636
10278,10012,0.5285714285714286
10278,10013,0.45
10278,10014,1.625
10278,10016,2.3
10278,10017,3.0149999999999997
10278,10018,3.313333333333334
10278,10022,4.1
10278,10023,5.4
10278,10025,7.23
10278,10026,6.39
10278,10028,5.88
10278,10037,10.97
10278,10038,0.8
10278,10103,4.4
10278,10110,2.8
10278,10119,2.6399999999999997
10278,10153,3.73
10278,10199,3.39
10278,10278,2.26
10278,10280,1.14
10278,10282,0.8633333333333333
10278,11201,2.39
10278,11211,6.8
10278,11217,3.59
10278,11221,4.91
10278,11231,2.9
10278,11237,7.77
10278,11238,4.5
10278,11371,11.4
10278,11379,7.66
10280,10001,4.3
10280,10002,3.4050000000000002
10280,10003,4.89
10280,10005,1.3
10280,10006,0.8
10280,10007,1.3
10280,10009,4.65
10280,10011,2.935
10280,10012,2.205
10280,10013,1.415
10280,10014,2.83
10280,10016,4.42
10280,10017,6.0
10280,10019,4.34
10280,10020,4.62
10280,10025,7.3
10280,10103,5.130000000000001
10280,10119,4.532500000000001
10280,10153,5.61
10280,10167,6.5
10280,10199,3.71
10280,10280,0.47
10280,10282,1.0
10280,10468,13.1
10280,11221,9.84
10280,11231,4.125
10280,11235,13.75
10280,11371,14.4
10282,7114,14.46
10282,10001,3.7239999999999993
10282,10002,2.124
10282,10003,2.51
10282,10005,1.43
10282,10007,0.5
10282,10009,4.42
10282,10012,1.4380000000000002
10282,10013,0.7128571428571427
10282,10014,1.9466666666666665
10282,10017,6.55
10282,10018,4.13
10282,10019,4.54
10282,10020,4.483333333333333
10282,10021,6.8
10282,10023,5.4350000000000005
10282,10025,6.5
10282,10028,9.4
10282,10044,7.88
10282,10069,4.5
10282,10103,4.75
10282,10110,5.0375
10282,10111,5.995
10282,10152,7.07
10282,10171,6.85
10282,10199,2.8099999999999996
10282,10278,1.95
10282,10280,0.7849999999999999
10282,10282,0.7133333333333334
10282,11231,3.4
10282,11422,22.5
10451,10037,1.7
10452,10452,4.32
10452,10456,1.4
10468,10034,0.545
10502,10502,25.0
11101,10001,5.6
11101,10021,2.41
11101,10022,2.07
11101,11101,0.0
11101,11104,1.28
11101,11370,5.6
11101,11373,3.45
11101,11412,14.7
11102,10016,5.89
11102,10028,4.3
11102,10103,4.45
11102,10153,3.64
11102,11102,0.8500000000000001
11102,11103,1.1800000000000002
11102,11106,1.5459999999999998
11102,11206,5.1
11102,11371,4.7
11103,10021,5.59
11103,10029,5.42
11103,11102,0.9199999999999999
11103,11103,0.6
11103,11422,14.6
11104,10021,3.4
11104,10154,3.37
11104,11101,0.65
11104,11103,1.2
11104,11104,0.38
11104,11106,1.89
11104,11109,1.6600000000000001
11104,11377,0.95
11104,11378,1.08
11105,10037,3.46
11105,11102,0.7
11105,11103,0.8
11106,10026,4.9
11106,10154,2.9
11106,11101,1.9
11106,11102,1.2
11106,11103,1.1900000000000002
11106,11104,1.75
11106,11106,0.5725
11106,11109,1.2
11106,11371,5.8
11106,11373,4.0
11109,10009,4.1
11109,10028,3.5
11109,10044,3.12
11109,10199,3.0
11109,11101,0.74
11109,11109,0.54
11109,11207,15.13
11109,11222,1.5
11109,11231,8.37
11109,11237,5.61
11109,11238,7.4
11109,11375,7.52
11201,10001,6.0
11201,10002,1.75
11201,10011,4.42
11201,10012,4.26
11201,10022,7.5
11201,10038,1.9
11201,10039,13.77
11201,10152,7.24
11201,10154,6.56
11201,10271,2.1
11201,10282,2.23
11201,11201,0.6633333333333333
11201,11204,7.14
11201,11205,1.13
11201,11206,3.4899999999999998
11201,11207,6.2
11201,11216,3.065
11201,11217,1.4775
11201,11225,3.0
11201,11226,3.83
11201,11231,1.87
11201,11233,4.85
11201,11238,2.18
11201,11372,8.8
11205,10011,3.89
11205,10012,3.4
11205,10028,7.3
11205,10038,2.56
11205,11201,1.1
11205,11205,1.4
11205,11221,2.2
11205,11233,3.7
11205,11237,2.4
11206,10002,3.3
11206,11205,0.9
11206,11206,0.7999999999999999
11206,11216,1.3
11206,11221,1.6
11206,11237,0.3
11206,11238,1.82
11207,11201,5.05
11209,10002,10.7
11210,11218,2.1
11211,10001,4.69
11211,10002,2.37
11211,10003,3.01
11211,10028,7.69
11211,10103,6.09
11211,10152,4.9
11211,11205,0.51
11211,11206,1.4425000000000001
11211,11211,1.2025000000000001
11211,11216,2.8833333333333333
11211,11221,3.3
11211,11222,0.8
11211,11225,6.2
11211,11233,4.05
11211,11237,2.9
11215,10002,3.67
11215,10119,6.9
11215,11213,3.7
11215,11220,2.375
11215,11221,3.95
11215,11226,5.81
11216,11103,11.76
11216,11205,1.6
11216,11206,3.2
11216,11233,1.6
11217,10002,2.1
11217,10009,5.0
11217,10011,3.86
11217,10017,8.5
11217,10021,9.6
11217,10044,9.74
11217,11109,6.42
11217,11201,1.14
11217,11205,1.2333333333333334
11217,11206,2.28
11217,11207,4.7
11217,11211,4.55
11217,11213,1.7
11217,11215,1.6949999999999998
11217,11216,1.8
11217,11217,1.0125
11217,11220,4.11
11217,11221,3.2
11217,11233,4.1
11217,11238,1.4100000000000001
11220,10011,1.26
11222,10002,6.62
11222,10011,8.7
11222,11211,1.2000000000000002
11222,11213,4.4
11222,11217,5.0
11222,11221,3.19
11222,11226,6.46
11222,11231,6.35
11223,10017,1.64
11224,11224,0.0
11225,11207,3.01
11225,11238,1.05
11226,11218,2.8
11231,10001,6.3
11231,10002,5.4
11231,10011,4.9
11231,10012,4.25
11231,11201,0.8859999999999999
11231,11216,2.9450000000000003
11231,11217,1.5575
11231,11220,4.5
11231,11222,6.14
11231,11231,0.6214285714285713
11233,11211,3.3
11237,10002,4.03
11237,11206,0.75
11237,11237,0.9333333333333332
11237,11378,1.7
11238,10029,9.85
11238,11205,1.6
11238,11206,2.32
11238,11211,2.64
11238,11216,1.1
11238,11217,0.88
11238,11221,2.2
11369,11372,1.8
11370,10001,9.365
11370,10009,9.62
11370,10018,8.41
11370,10026,6.05
11370,10038,11.9
11370,10103,7.1
11370,10110,10.215
11370,10167,9.66
11370,10171,8.594999999999999
11370,11205,7.2
11370,11211,6.5
11370,11217,9.8
11371,7114,30.6
11371,10001,10.232499999999998
11371,10002,9.942499999999999
11371,10003,9.791428571428572
11371,10005,11.72
11371,10006,14.7
11371,10007,11.6
11371,10009,10.34
11371,10011,11.465
11371,10012,11.524999999999999
11371,10013,12.0
11371,10014,13.59
11371,10016,8.899999999999999
11371,10017,8.5575
11371,10018,11.156666666666666
11371,10019,10.663333333333332
11371,10020,10.660833333333334
11371,10021,8.842500000000001
11371,10022,10.353333333333333
11371,10023,10.6725
11371,10025,8.8
11371,10026,7.846666666666667
11371,10027,6.8
11371,10028,8.331666666666667
11371,10029,8.3
11371,10030,7.300000000000001
11371,10034,10.9
11371,10039,8.7
11371,10044,9.1
11371,10065,9.94
11371,10069,8.58
11371,10103,10.305714285714286
11371,10110,10.202
11371,10111,10.6
11371,10119,9.806666666666667
11371,10152,10.84
11371,10153,10.8125
11371,10154,9.520000000000001
11371,10162,9.7
11371,10167,9.105
11371,10171,10.291428571428572
11371,10199,9.658333333333333
11371,10271,15.2
11371,10282,15.25
11371,10452,8.56
11371,10472,9.2
11371,10475,11.66
11371,10550,15.55
11371,10601,24.5
11371,11102,3.62
11371,11103,3.24
11371,11104,5.48
11371,11105,3.04
11371,11106,4.6
11371,11109,7.2
11371,11201,10.42
11371,11206,7.44
11371,11211,7.795
11371,11213,13.2
11371,11215,11.16
11371,11216,9.45
11371,11218,15.0
11371,11220,16.5
11371,11222,7.243333333333333
11371,11224,20.87
11371,11233,9.4
11371,11237,9.01
11371,11238,9.2
11371,11355,4.609999999999999
11371,11367,4.02
11371,11371,0.8033333333333333
11371,11372,1.71
11371,11374,4.9
11371,11377,3.01
11371,11378,5.6
11371,11379,5.5
11371,11412,10.7
11371,11426,11.98
11371,11435,12.18
11372,10002,7.6
11372,10018,0.5
11372,11103,2.4
11372,11104,2.97
11372,11373,1.26
11372,11379,1.91
11372,11422,13.9
11375,10199,10.04
11375,11424,13.0
11377,10021,4.8
11377,10022,4.18
11377,10023,6.4
11377,10028,4.9
11377,10451,9.47
11377,11101,1.8
11377,11103,0.6
11377,11104,1.56
11377,11106,1.8
11377,11377,0.865
11378,10012,6.1
11422,10001,17.383333333333333
11422,10002,19.23
11422,10003,17.9
11422,10005,20.09
11422,10009,17.643333333333334
11422,10011,18.396250000000002
11422,10012,19.087500000000002
11422,10013,19.675
11422,10014,18.916666666666668
11422,10017,17.375714285714288
11422,10018,18.728
11422,10019,19.86
11422,10020,17.612
11422,10021,20.2
11422,10022,17.1
11422,10023,20.375
11422,10025,20.16
11422,10028,19.5
11422,10029,19.049999999999997
11422,10030,18.83
11422,10031,19.68
11422,10034,20.83
11422,10035,17.16
11422,10044,18.954
11422,10065,17.363333333333333
11422,10069,18.05
11422,10103,18.552
11422,10110,17.48
11422,10111,18.1
11422,10119,17.3
11422,10153,18.189999999999998
11422,10154,17.256666666666668
11422,10162,20.48
11422,10167,17.03
11422,10171,0.0
11422,10199,18.96
11422,10280,21.7
11422,10463,24.153333333333336
11422,10468,23.4
11422,10475,22.3
11422,10803,20.24
11422,11001,10.4
11422,11096,7.1
11422,11102,14.52
11422,11103,14.469999999999999
11422,11104,15.025
11422,11105,14.799999999999999
11422,11109,16.206666666666667
11422,11201,18.8
11422,11204,19.28
11422,11205,15.783333333333333
11422,11209,20.33
11422,11211,16.442222222222224
11422,11213,24.5
11422,11215,14.219999999999999
11422,11216,10.594999999999999
11422,11217,16.15
11422,11218,25.8
11422,11221,11.129999999999999
11422,11222,16.290000000000003
11422,11223,15.12
11422,11226,16.05
11422,11229,14.7
11422,11230,17.58
11422,11231,20.825000000000003
11422,11233,9.6
11422,11235,14.94
11422,11236,13.71
11422,11238,14.925999999999998
11422,11354,10.81
11422,11356,12.4
11422,11364,13.6
11422,11365,14.16
11422,11366,9.1
11422,11367,9.9
11422,11369,12.06
11422,11370,12.5
11422,11371,12.008
11422,11373,11.4
11422,11374,8.893333333333333
11422,11375,7.955
11422,11377,14.0
11422,11379,12.93
11422,11412,4.76
11422,11417,5.96
11422,11419,5.153333333333333
11422,11422,0.7140000000000001
11422,11424,7.275
11422,11426,10.28
11422,11430,3.51
11422,11432,8.45
11422,11433,4.4
11422,11434,8.55
11422,11436,3.5
11422,11691,9.88
11430,10021,18.4
11435,10018,13.45
11435,11435,0.0
11436,7030,20.02
11436,10002,17.55
11436,10009,17.4
11436,10017,16.2
11436,10021,15.8
11436,10167,16.62
11436,10271,18.0
11436,11436,2.85
